feature,f-score,odds-ratio,statistical-power,probability-ratio,gini-index,kolmogorov-smirnov,geometric-mean,auc,auprc,mutual-info,deviance,matthews-correlation-coefficient
GENE54X,0.45833333333333326,9.058823529411764,0.2532782539416496,2.1521739130434785,0.36962426437301943,0.2560386473429952,0.6138498140448513,0.6243961352657004,0.2970426063610832,-189.3388007035819,251.99886558351253,0.2520222503749722
GENE1154X,0.5428571428571428,11.702127659574469,0.28389520221423015,3.130434782608696,0.35853327297419646,0.4371980676328503,0.7105145444495814,0.7185990338164252,0.34797665668623995,-186.33013262718313,256.5925673215189,0.37457505530865043
GENE1153X,0.39316239316239315,6.761904761904762,0.2979204610355637,6.260869565217392,0.36962426437301943,0.07669082125603865,0.531609533071195,0.513888888888889,0.27179819624678125,-187.03848591594746,253.9683397464916,0.17897841719611388
GENE1152X,0.42105263157894735,3.3333333333333335,0.23407828555633348,3.130434782608696,0.35853327297419646,0.14734299516908214,0.5516772843673705,0.4842995169082126,0.24765225512070171,-187.2604594886878,257.943722376327,0.18248971940174205
GENE1821X,0.6399999999999999,14.947368421052632,0.6937318923319786,12.521739130434783,0.3303948798454293,0.5428743961352657,0.7677056601825523,0.7484903381642513,0.5871318483474144,-180.97306192030615,246.32199546485265,0.5155765867880453
GENE1820X,0.41666666666666663,10.65,0.48390990577918386,9.391304347826088,0.35853327297419646,0.22644927536231885,0.586688076025689,0.5015096618357489,0.30848046984108723,-186.14675689808556,253.62513408417578,0.2573443105915728
GENE1834X,0.44,6.8,0.07400029230488273,1.565217391304348,0.36962426437301943,0.19263285024154597,0.5646597025732799,0.5631038647342995,0.248769790395872,-188.45736207231954,257.708586540992,0.21056146893116756
GENE1833X,0.4999999999999999,4.55,0.3130628952745012,3.130434782608696,0.36962426437301943,0.34299516908212563,0.6630335787650942,0.5960144927536233,0.32550678510906017,-187.34423492704354,251.3129736635131,0.3190415178207018
GENE52X,0.449438202247191,6.761904761904762,0.2979204610355637,6.260869565217392,0.36962426437301943,0.23067632850241548,0.5877164520577279,0.6077898550724637,0.3103431663459115,-187.03848591594746,253.18495777488448,0.21549818120855127
GENE92X,0.4077669902912621,3.227272727272727,0.21933104512058782,3.130434782608696,0.36962426437301943,0.15700483091787443,0.5603656501211943,0.5310990338164251,0.251793387719212,-187.746012441157,253.88559132203793,0.14468578871373852
GENE93X,0.4299065420560748,3.9672131147540983,0.14805033181257726,3.130434782608696,0.36962426437301943,0.15398550724637683,0.5646597025732799,0.5501207729468599,0.2637439309355768,-187.746012441157,253.97080449826993,0.2045287524579627
GENE1087X,0.425531914893617,5.25,0.3714390508231942,4.695652173913044,0.36962426437301943,0.16123188405797104,0.5406205059012895,0.5727657004830917,0.302627935494135,-186.8612868547994,253.77748594506835,0.19693027994279283
GENE1088X,0.4190476190476191,4.4,0.13174985763546532,3.130434782608696,0.36962426437301943,0.13466183574879226,0.5673269810097546,0.5208333333333334,0.23832952399183238,-187.746012441157,253.88559132203793,0.15353995141858573
GENE3075X,0.41304347826086957,2.09,0.11688134226029956,1.565217391304348,0.36962426437301943,0.13164251207729472,0.531609533071195,0.5132850241545894,0.23543282749522487,-189.0289068377348,253.95232670146345,0.1264780345272065
GENE3074X,0.39655172413793105,3.3333333333333335,0.2923089768436177,3.130434782608696,0.35853327297419646,0.15519323671497587,0.5533167449931866,0.48550724637681164,0.25781459577945043,-187.2604594886878,253.95232670146345,0.18248971940174205
GENE1X,0.4307692307692308,5.310344827586207,0.404190885190514,3.130434782608696,0.35853327297419646,0.2198067632850242,0.6099021858695888,0.5655193236714976,0.30341586393574327,-187.1166717409958,252.88925736961448,0.20650304278153755
GENE3030X,0.4190476190476191,4.4,0.04433978149843443,1.3127629733520334,0.36962426437301943,0.14553140096618356,0.5673269810097546,0.5323067632850242,0.2360368843332737,-190.28045080056268,253.77110788335926,0.1713890363704601
GENE3029X,0.4181818181818182,2.75,0.14805033181257726,1.4608695652173913,0.36962426437301943,0.1557971014492754,0.5646597025732799,0.5471014492753623,0.24961575227626498,-189.31480039902817,253.53,0.1713890363704601
GENE3100X,0.425531914893617,3.1868131868131866,0.2815299531850416,2.2360248447204967,0.36962426437301943,0.2403381642512078,0.5989120571285179,0.5664251207729468,0.2791185559520856,-188.45736207231954,252.46847023908964,0.2369289395607829
GENE3099X,0.4301075268817204,3.3333333333333335,0.25424210752716025,3.130434782608696,0.36962426437301943,0.18840579710144928,0.5897678246195885,0.5824275362318841,0.2842851492663977,-187.60109866492112,253.0441763222573,0.17035261607214167
GENE3414X,0.4036697247706422,6.761904761904762,0.3714390508231942,6.260869565217392,0.36962426437301943,0.1153381642512078,0.543961138140183,0.5335144927536232,0.2798840733758695,-186.8612868547994,253.92399087319748,0.19693027994279283
GENE3413X,0.43678160919540227,4.8474576271186445,0.060209522583445585,1.341614906832298,0.36962426437301943,0.20108695652173914,0.5646597025732799,0.5407608695652173,0.23590899446527364,-191.33198730611116,253.53,0.18371441464966795
GENE3415X,0.44897959183673475,10.65,0.5885039702029063,9.391304347826088,0.35853327297419646,0.26992753623188404,0.6153236452516652,0.573973429951691,0.4047093067414355,-184.9698553107188,251.7276344783615,0.33306658503035824
GENE3532X,0.44705882352941173,3.5483870967741935,0.05321602932584499,1.3832153690596563,0.36962426437301943,0.22886473429951693,0.57682706992567,0.5564613526570048,0.2468337877374356,-191.33198730611116,253.83686466942146,0.20589994426337815
GENE3111X,0.4536082474226804,8.461538461538462,0.25287385581413513,3.130434782608696,0.36962426437301943,0.2342995169082126,0.595879571531124,0.6083937198067633,0.2956658789726489,-187.60109866492112,253.53,0.2418666849363549
GENE3110X,0.4301075268817204,3.142857142857143,0.07034530339171098,1.391304347826087,0.36962426437301943,0.17512077294685993,0.5710402407201608,0.5603864734299517,0.24919391987860723,-189.31480039902817,253.42721478384252,0.17035261607214167
GENE1027X,0.39316239316239315,6.761904761904762,0.426627889804973,6.260869565217392,0.35853327297419646,0.19504830917874394,0.542849878270378,0.4879227053140097,0.3111489524942045,-186.68651578250052,253.97080449826993,0.22892198074230657
GENE1028X,0.40740740740740744,6.761904761904762,0.3714390508231942,6.260869565217392,0.36962426437301943,0.176328502415459,0.5877164520577279,0.5024154589371981,0.2576251652993566,-186.8612868547994,253.3124038165589,0.19693027994279283
GENE1029X,0.39316239316239315,10.65,0.4352812263024244,9.391304347826088,0.35853327297419646,0.16364734299516914,0.57051125474213,0.5054347826086957,0.28241977192366724,-186.3602589467747,253.30441202043204,0.24858587681852282
GENE3091X,0.4838709677419355,5.25,0.21933104512058782,2.0869565217391304,0.36962426437301943,0.31884057971014496,0.659380473395787,0.6307367149758454,0.30393745314143883,-189.5981384118368,257.13993928038354,0.28152663528840677
GENE3090X,0.5161290322580646,5.3088235294117645,0.2815299531850416,2.2360248447204967,0.36962426437301943,0.37620772946859904,0.6880624620561866,0.67512077294686,0.31928154642319956,-188.85200532494963,252.1078123475709,0.32759069953056863
GENE3089X,0.4878048780487805,11.0,0.28592515612116626,2.167224080267559,0.36962426437301943,0.3278985507246377,0.6341718324267314,0.6775362318840579,0.32128401886838376,-189.0841513442908,252.3298414273117,0.29186501192363773
GENE1041X,0.425,3.227272727272727,0.17022307696434352,3.130434782608696,0.3722973754191236,0.18357487922705312,0.5887430317956406,0.5742753623188406,0.260273997372631,-187.746012441157,253.30441202043204,0.1605144707810256
GENE1040X,0.48275862068965525,4.8474576271186445,0.30608103345290777,2.2360248447204967,0.36962426437301943,0.3170289855072464,0.6566273069937429,0.6231884057971016,0.30430694601912933,-188.45942326556425,252.8546151469823,0.28152663528840677
GENE1039X,0.4262295081967213,10.65,0.4352812263024244,9.391304347826088,0.35853327297419646,0.2282608695652174,0.6074218901694314,0.5332125603864735,0.3144343417865112,-186.3602589467747,252.46847023908964,0.24858587681852282
GENE1038X,0.4,3.227272727272727,0.33432899860338616,3.130434782608696,0.36962426437301943,0.1811594202898551,0.5742039227726821,0.542572463768116,0.2781733626748977,-187.746012441157,253.53,0.19034674690672024
GENE1037X,0.5599999999999999,10.65,0.4369465875044126,9.391304347826088,0.3496357960457856,0.4281400966183575,0.7062522711690215,0.6829710144927537,0.4391562336702699,-184.2911994326198,249.86555246974808,0.4066115684457443
GENE1030X,0.4318181818181819,3.9672131147540983,0.35364995808194316,3.130434782608696,0.36962426437301943,0.21256038647343,0.5815189173257647,0.6056763285024154,0.3186052921708733,-187.60109866492112,253.88559132203793,0.20887610455277095
GENE1042X,0.4,3.3333333333333335,0.3105589418948489,3.130434782608696,0.36962426437301943,0.1654589371980677,0.5467294060851866,0.5220410628019323,0.26606308216022245,-187.60109866492112,253.77110788335926,0.1849049912823042
GENE1026X,0.44117647058823534,6.761904761904762,0.2979204610355637,6.260869565217392,0.36962426437301943,0.23550724637681164,0.6167939547439613,0.5504227053140096,0.26335987803528005,-187.03848591594746,257.89029221881844,0.20204270845206798
GENE1025X,0.42857142857142866,4.8474576271186445,0.2613510668803563,1.9565217391304348,0.36962426437301943,0.16304347826086957,0.5406205059012895,0.5588768115942029,0.2653668027541548,-189.18464596371308,253.77748594506835,0.17131207221604822
GENE1024X,0.40350877192982454,6.761904761904762,0.2979204610355637,6.260869565217392,0.35853327297419646,0.13586956521739135,0.5673269810097546,0.5259661835748792,0.25352857918629246,-187.03848591594746,253.77748594506835,0.18248971940174205
GENE3078X,0.4166666666666666,6.761904761904762,0.36546249943484965,6.260869565217392,0.3496357960457856,0.16425120772946866,0.5815189173257647,0.488828502415459,0.27997069958166876,-186.62204925450828,253.88559132203793,0.25946325003864634
GENE3081X,0.41463414634146345,3.227272727272727,0.19929189603475128,3.130434782608696,0.35853327297419646,0.1557971014492754,0.5587468725933509,0.4876207729468599,0.23734925509796534,-187.2604594886878,253.53115346625952,0.18248971940174205
GENE3468X,0.4835164835164836,12.434782608695652,0.23407828555633348,3.130434782608696,0.35853327297419646,0.31763285024154597,0.5897678246195885,0.5440821256038648,0.2594801719278259,-187.2604594886878,253.62128676917604,0.3016610507792123
GENE1133X,0.42718446601941745,5.310344827586207,0.062427761271854246,1.2521739130434784,0.36962426437301943,0.15096618357487923,0.5450701324374344,0.5084541062801933,0.22935156073238092,-190.28045080056268,253.77110788335926,0.17734511057473928
GENE1134X,0.4117647058823529,3.227272727272727,0.19929189603475128,3.130434782608696,0.35853327297419646,0.10748792270531402,0.5327442398757334,0.49577294685990336,0.226258124273364,-187.2604594886878,253.94837898778985,0.18248971940174205
GENE3104X,0.5866666666666667,30.8,0.48390990577918386,6.260869565217392,0.3722973754191236,0.5398550724637682,0.7469745741942986,0.7294685990338163,0.40825070082594794,-185.9222759262776,250.65426312656209,0.46459170659663734
GENE3103X,0.39655172413793105,3.3333333333333335,0.23407828555633348,3.130434782608696,0.36962426437301943,0.08272946859903385,0.5299029170039313,0.5057367149758454,0.24381867654816045,-187.60109866492112,257.9775898492778,0.12622495299593386
GENE3102X,0.4727272727272727,3.626315789473684,0.31114260767206803,3.130434782608696,0.35853327297419646,0.301328502415459,0.6450293031579009,0.6014492753623188,0.2956890261001537,-187.2604594886878,255.45313115118734,0.27310214771757724
GENE3101X,0.44,6.8,0.062427761271854246,1.3695652173913044,0.36962426437301943,0.19263285024154597,0.5815189173257647,0.5452898550724639,0.24144727580210512,-191.33198730611116,253.62128676917604,0.21056146893116756
GENE995X,0.4571428571428571,3.5460992907801416,0.2613510668803563,3.130434782608696,0.36962426437301943,0.2717391304347826,0.6293927753799554,0.6334541062801932,0.31572060985820166,-187.746012441157,251.86556213017752,0.25041771123531664
GENE994X,0.42696629213483145,3.5483870967741935,0.16664565099405698,3.130434782608696,0.36962426437301943,0.20229468599033817,0.595879571531124,0.6047705314009663,0.28591102001046026,-187.746012441157,252.88925736961448,0.17964080537450716
GENE1157X,0.4210526315789474,2.3692307692307693,0.2159024985755029,1.7075098814229248,0.36962426437301943,0.19021739130434784,0.5943575267170572,0.5775966183574879,0.27756596941686607,-188.45736207231954,253.70706371191136,0.16503233603375703
GENE1354X,0.4220183486238532,3.227272727272727,0.25287385581413513,3.130434782608696,0.35853327297419646,0.18659420289855078,0.5820378990598714,0.5600845410628019,0.25996570686209186,-187.2604594886878,253.02051667020976,0.18283936271530682
GENE1805X,0.4583333333333333,3.7976190476190474,0.30055644074171783,3.130434782608696,0.35853327297419646,0.283816425120773,0.6255432421712243,0.5573671497584541,0.3033430512869032,-187.2604594886878,251.42870204081635,0.27608872259967787
GENE1158X,0.5128205128205129,12.434782608695652,0.3185200874765294,3.130434782608696,0.35853327297419646,0.3834541062801932,0.6684758061303658,0.6560990338164252,0.33765636588440956,-187.2604594886878,252.1078123475709,0.3326842329569388
GENE1159X,0.5,7.0813953488372094,0.3554914447151616,3.130434782608696,0.35853327297419646,0.35024154589371986,0.6720794754015619,0.6346618357487923,0.32737733012283987,-187.2604594886878,252.1078123475709,0.3004737715441011
GENE1160X,0.49275362318840565,4.4,0.22176791452192843,2.260869565217391,0.36962426437301943,0.3363526570048309,0.6643983148480638,0.6494565217391304,0.31014412177491324,-188.79390386333495,255.1720467367976,0.2883022774327122
GENE1156X,0.41509433962264153,3.9672131147540983,0.2159024985755029,1.7075098814229248,0.36962426437301943,0.15036231884057977,0.5742039227726821,0.5329106280193237,0.25314270466293,-188.45736207231954,253.62513408417578,0.14093496093318875
GENE1116X,0.4705882352941176,12.266666666666667,0.6903369731681268,8.347826086956522,0.36962426437301943,0.3061594202898551,0.5866880760256891,0.6397946859903382,0.40161764624817015,-183.68651353377732,253.30441202043204,0.40986591895726127
GENE1117X,0.43396226415094347,5.7894736842105265,0.36671296248314994,3.130434782608696,0.36962426437301943,0.22463768115942032,0.6009252125773314,0.6265096618357489,0.32581160612965043,-187.2871704324598,253.42448979591836,0.23189280102145368
GENE1118X,0.42424242424242425,3.2454545454545456,0.08876793417509249,1.2521739130434781,0.36962426437301943,0.14915458937198067,0.5389424247524661,0.5446859903381642,0.24825660527333193,-189.31480039902817,253.83686466942146,0.1597287858344719
GENE159X,0.40384615384615385,3.227272727272727,0.13174985763546532,3.130434782608696,0.36962426437301943,0.09661835748792269,0.5383819020581655,0.5063405797101449,0.23785644848761506,-187.746012441157,253.94837898778985,0.0963246052070012
GENE2643X,0.4036697247706422,3.3333333333333335,0.23407828555633348,3.130434782608696,0.3722973754191236,0.13647342995169087,0.5667945294790194,0.5166062801932367,0.2394704285084956,-187.60109866492112,253.87951111111107,0.12622495299593386
GENE1119X,0.42000000000000004,3.45,0.31114260767206803,3.130434782608696,0.35853327297419646,0.1437198067632851,0.531609533071195,0.49667874396135264,0.26205843461722367,-187.2604594886878,265.938145661157,0.18248971940174205
GENE986X,0.41975308641975306,6.761904761904762,0.33432899860338616,6.260869565217392,0.35853327297419646,0.17451690821256038,0.5835920751217648,0.5214371980676329,0.2999508681313755,-187.03848591594746,253.18495777488448,0.1849049912823042
GENE1086X,0.4912280701754386,5.8625,0.5348539029942576,4.382608695652174,0.36962426437301943,0.3309178743961353,0.6630335787650942,0.6621376811594203,0.37294318845767327,-185.52722860762034,250.33181647588665,0.3305109317569587
GENE1036X,0.40816326530612246,3.7222222222222223,0.404190885190514,3.130434782608696,0.35853327297419646,0.21256038647343,0.5877164520577279,0.5649154589371981,0.2970801763374394,-187.1166717409958,253.18495777488448,0.20650304278153755
GENE1837X,0.41071428571428575,2.75,0.25424210752716025,2.347826086956522,0.36962426437301943,0.13285024154589375,0.5646597025732799,0.5368357487922706,0.2656481508334949,-188.10678664042928,253.53,0.14675006141172334
GENE1855X,0.4070796460176991,2.3692307692307693,0.14805033181257726,1.473145780051151,0.36962426437301943,0.11171497584541062,0.5212860351426869,0.507548309178744,0.23852322699833267,-189.85701446075504,265.9760695598646,0.1332175423142422
GENE1831X,0.42666666666666664,2.3692307692307693,0.19298283463288995,1.6695652173913043,0.36962426437301943,0.19565217391304346,0.5943575267170572,0.5621980676328502,0.26122605224882234,-190.417108014909,253.83686466942146,0.16837551782696925
GENE1135X,0.39316239316239315,7.368421052631579,0.5147414525440706,6.260869565217392,0.36962426437301943,0.1811594202898551,0.5383819020581655,0.5320048309178744,0.32363497541346414,-185.94332245779307,253.94837898778985,0.2710554868684994
GENE1136X,0.39655172413793105,6.761904761904762,0.2979204610355637,6.260869565217392,0.35853327297419646,0.12198067632850251,0.5450701324374344,0.48007246376811596,0.27166753674545846,-187.03848591594746,253.77110788335926,0.18248971940174205
GENE1137X,0.425531914893617,5.25,0.3790589651759376,4.695652173913044,0.36962426437301943,0.2403381642512078,0.5918120866404469,0.5815217391304348,0.3337368287419593,-186.8612868547994,252.8546151469823,0.25062321676051497
GENE1138X,0.4090909090909091,4.0625,0.4367440512566514,3.130434782608696,0.36962426437301943,0.22463768115942032,0.5835920751217648,0.5640096618357489,0.3198207616857157,-186.74409853564194,253.02051667020976,0.2502980271666774
GENE22X,0.4086021505376344,2.663265306122449,0.2735875846562167,2.0869565217391304,0.36962426437301943,0.19685990338164253,0.5614422421802155,0.5537439613526569,0.2756127598667557,-188.64147058002416,253.62513408417578,0.19685990338164253
GENE21X,0.4631578947368421,9.68,0.2979204610355637,6.260869565217392,0.35853327297419646,0.2620772946859904,0.6079187588743289,0.5932971014492754,0.3110298435097029,-187.03848591594746,252.8546151469823,0.26207729468599034
GENE20X,0.4782608695652174,11.702127659574469,0.36671296248314994,6.260869565217392,0.3496357960457856,0.303743961352657,0.6313087395543334,0.6120169082125604,0.34363338527106824,-186.62204925450828,256.5925673215189,0.2918277585650682
GENE19X,0.4307692307692308,3.9672131147540983,0.2923089768436177,3.130434782608696,0.35853327297419646,0.2198067632850242,0.6099021858695888,0.5552536231884059,0.29615479739944983,-187.2604594886878,253.53115346625952,0.1895870362412965
GENE18X,0.4220183486238532,10.65,0.4352812263024244,9.391304347826088,0.35853327297419646,0.19323671497584544,0.5587468725933509,0.5464975845410629,0.33231612168742547,-186.3602589467747,253.53115346625952,0.24858587681852282
GENE17X,0.4301075268817204,4.4,0.012250440146378123,1.2521739130434784,0.36962426437301943,0.17512077294685993,0.5472813793767886,0.5075483091787439,0.2196254330221639,-194.8739120502994,257.91253827160494,0.1938599993459332
GENE16X,0.41463414634146345,3.5483870967741935,0.09302677986155897,1.507246376811594,0.36962426437301943,0.19021739130434784,0.5943575267170572,0.5467995169082126,0.24544787409013305,-190.28045080056268,253.42448979591836,0.16503233603375703
GENE15X,0.4307692307692308,2.823529411764706,0.33432899860338616,2.347826086956522,0.36962426437301943,0.2198067632850242,0.6099021858695888,0.5742753623188406,0.28235579761349633,-188.27349149635145,253.0441763222573,0.1895870362412965
GENE1832X,0.43396226415094347,5.7894736842105265,0.19929189603475128,3.130434782608696,0.35853327297419646,0.16666666666666666,0.5587468725933509,0.5144927536231885,0.24224385117255842,-187.2604594886878,253.53115346625952,0.2149063492682878
GENE59X,0.4220183486238532,3.45,0.31114260767206803,3.130434782608696,0.36962426437301943,0.20410628019323668,0.6009252125773314,0.5576690821256038,0.26354725110209554,-187.44838336268685,253.42448979591836,0.18283936271530682
GENE60X,0.41975308641975306,6.761904761904762,0.36546249943484965,6.260869565217392,0.3496357960457856,0.19685990338164253,0.5897678246195885,0.5667270531400966,0.2681403338853989,-186.62204925450828,253.0441763222573,0.25946325003864634
GENE61X,0.4036697247706422,6.761904761904762,0.36671296248314994,6.260869565217392,0.3496357960457856,0.17089371980676338,0.57051125474213,0.4948671497584541,0.29464340228779207,-186.62204925450828,253.30441202043204,0.25946325003864634
GENE62X,0.425,3.45,0.31114260767206803,3.130434782608696,0.35853327297419646,0.18357487922705312,0.5815189173257647,0.5640096618357489,0.2650637114789675,-187.2604594886878,253.77748594506835,0.18248971940174205
GENE1077X,0.411764705882353,3.3333333333333335,0.34999406292433144,3.130434782608696,0.36962426437301943,0.21256038647343,0.5887430317956406,0.5295893719806763,0.2948785366153003,-187.60109866492112,253.30441202043204,0.20528288668644085
GENE1076X,0.4313725490196078,5.7894736842105265,0.21933104512058782,1.7391304347826086,0.36962426437301943,0.16485507246376818,0.5450701324374344,0.5525362318840581,0.26700143695468154,-189.31480039902817,253.77110788335926,0.18869437059056682
GENE1075X,0.4220183486238532,3.227272727272727,0.2625219681659304,3.130434782608696,0.36962426437301943,0.125,0.5467294060851866,0.5549516908212561,0.28137372956718826,-187.746012441157,253.77110788335926,0.18283936271530682
GENE85X,0.39655172413793105,3.227272727272727,0.1584439514549173,3.130434782608696,0.36962426437301943,0.17089371980676338,0.5773502691896257,0.5398550724637681,0.2638622013798111,-187.746012441157,253.3124038165589,0.15895906609728627
GENE3146X,0.5098039215686274,4.94,0.35294196337717665,2.7130434782608694,0.36962426437301943,0.35688405797101447,0.6689273264831853,0.6705917874396135,0.34785751845225726,-186.63983599207003,250.9982084881883,0.33530567019236357
GENE1065X,0.4358974358974359,4.8474576271186445,0.11293574227515098,1.4086956521739131,0.36962426437301943,0.2113526570048309,0.5907908398283785,0.5582729468599034,0.2471571638587223,-194.5961225140437,253.83686466942146,0.2149063492682878
GENE3148X,0.4578313253012049,6.761904761904762,0.4236134626280577,6.260869565217392,0.35853327297419646,0.2566425120772947,0.5963860565962416,0.618659420289855,0.32855512106484525,-186.68651578250052,253.62128676917604,0.22790251428109118
GENE3147X,0.4864864864864865,10.65,0.6142082817152176,9.391304347826088,0.36962426437301943,0.3218599033816425,0.6099021858695888,0.5609903381642511,0.37285793784367594,-183.92855958752065,251.99886558351253,0.38894708011614876
GENE3191X,0.4299065420560748,4.4,0.20059204031851152,3.130434782608696,0.35853327297419646,0.19565217391304346,0.5897678246195885,0.5486111111111112,0.2721964826327542,-187.2604594886878,253.62128676917604,0.2045287524579627
GENE3208X,0.39316239316239315,5.25,0.3714390508231942,4.695652173913044,0.35853327297419646,0.1394927536231884,0.5383819020581655,0.47856280193236717,0.26738102521893237,-186.8612868547994,253.83034814963094,0.19693027994279283
GENE3988X,0.47311827956989244,11.0,0.426627889804973,6.260869565217392,0.35853327297419646,0.2898550724637682,0.6153236452516652,0.5878623188405797,0.3307357654658594,-186.68651578250052,253.70706371191136,0.28196295074009653
GENE3989X,0.4444444444444444,7.333333333333333,0.19929189603475128,3.130434782608696,0.35853327297419646,0.2065217391304348,0.5630532705768135,0.5745772946859904,0.26233861828002114,-187.2604594886878,253.77748594506835,0.2211629342323457
GENE3990X,0.4390243902439025,5.25,0.3714390508231942,4.695652173913044,0.35853327297419646,0.21316425120772953,0.5907908398283785,0.5528381642512077,0.24432624551547577,-186.8612868547994,257.89029221881844,0.19693027994279283
GENE3987X,0.49382716049382713,19.72222222222222,0.6388800711744269,15.652173913043478,0.36962426437301943,0.34178743961352653,0.6408026367951926,0.6847826086956522,0.4254161217366067,-184.9842301882251,251.99886558351253,0.3583679035923968
GENE3986X,0.5405405405405405,13.076923076923077,0.6937318923319786,9.391304347826088,0.36962426437301943,0.37922705314009664,0.6810052246069989,0.730072463768116,0.4742827838603714,-182.58888935610898,250.33181647588665,0.45827160659088445
GENE3985X,0.5581395348837209,13.2,0.633436473023219,6.260869565217392,0.36962426437301943,0.4106280193236715,0.692872617273995,0.7545289855072463,0.4462645782426094,-183.06341184645134,247.75484444444447,0.43145262632189924
GENE933X,0.4418604651162791,3.5,0.3185200874765294,2.347826086956522,0.36962426437301943,0.24577294685990342,0.620211121916394,0.6298309178743962,0.31811414692295314,-188.27201341407246,253.02051667020976,0.23189280102145368
GENE932X,0.40740740740740744,5.25,0.4578409523991627,4.695652173913044,0.36962426437301943,0.20048309178743962,0.5877164520577279,0.581219806763285,0.3208210385983671,-186.50648816844898,252.8546151469823,0.23671956138986583
GENE931X,0.41071428571428575,3.45,0.31114260767206803,3.130434782608696,0.36962426437301943,0.13586956521739135,0.5406205059012895,0.5117753623188406,0.26492814775965634,-187.44838336268685,253.77748594506835,0.15961059951726536
GENE1022X,0.43396226415094347,4.4,0.05670696870383,1.2753623188405798,0.36962426437301943,0.16666666666666666,0.5467294060851866,0.5289855072463767,0.23929411891813637,-189.31480039902817,253.70706371191136,0.2149063492682878
GENE1021X,0.4776119402985074,10.65,0.5147414525440706,9.391304347826088,0.34026465028355385,0.3067632850241546,0.6520128625624344,0.5945048309178744,0.37482355861069605,-185.94332245779307,253.0441763222573,0.31949866210215366
GENE1020X,0.576923076923077,7.767857142857143,0.4578409523991627,3.9130434782608696,0.36962426437301943,0.45772946859903385,0.7248188179404421,0.7195048309178744,0.4024799297738742,-183.93693162108835,249.41270252806365,0.4257631523029788
GENE1019X,0.4578313253012049,14.947368421052632,0.633436473023219,12.521739130434783,0.3303948798454293,0.29227053140096615,0.6079187588743289,0.6274154589371982,0.44258387916978015,-184.19228179747898,253.17007746560296,0.3768647574125047
GENE1018X,0.5106382978723404,14.947368421052632,0.547752081258414,12.521739130434783,0.36962426437301943,0.35507246376811596,0.659380473395787,0.5902777777777778,0.4041909136671723,-185.30623055063617,249.86555246974808,0.3500357197531164
GENE1017X,0.4181818181818182,3.9672131147540983,0.21495304353689498,1.7888198757763973,0.36962426437301943,0.17451690821256038,0.5835920751217648,0.5540458937198067,0.26550368901030286,-189.31480039902817,253.18495777488448,0.1713890363704601
GENE1016X,0.41441441441441446,3.142857142857143,0.17378184240520733,2.0869565217391304,0.36962426437301943,0.12620772946859904,0.5472813793767886,0.5416666666666666,0.2601901794392324,-188.27201341407246,253.70706371191136,0.15940625312500614
GENE1015X,0.40384615384615385,6.761904761904762,0.3130628952745012,6.260869565217392,0.35853327297419646,0.13466183574879226,0.5673269810097546,0.5009057971014492,0.2837947491774955,-187.03848591594746,253.70152788776596,0.18248971940174205
GENE1043X,0.4090909090909091,10.65,0.4352812263024244,9.391304347826088,0.35853327297419646,0.22463768115942032,0.5710402407201608,0.5205314009661837,0.31865981343091077,-186.3602589467747,253.83034814963094,0.24858587681852282
GENE317X,0.4473684210526316,3.5483870967741935,0.34999406292433144,3.130434782608696,0.35853327297419646,0.2391304347826087,0.6079187588743288,0.5667270531400967,0.29206028799105216,-187.2604594886878,253.42448979591836,0.20625402843833354
GENE316X,0.44660194174757273,6.8,0.426627889804973,6.260869565217392,0.35853327297419646,0.2198067632850242,0.6099021858695888,0.6047705314009661,0.3336192047533697,-186.9359901774439,253.0441763222573,0.24473625259314022
GENE45X,0.4444444444444444,3.5460992907801416,0.21495304353689498,1.7888198757763973,0.36962426437301943,0.21678743961352656,0.5815189173257647,0.6023550724637681,0.28677074959429183,-189.31480039902817,253.17007746560296,0.2036797556667657
GENE46X,0.44776119402985076,3.142857142857143,0.19298283463288995,1.6695652173913043,0.36962426437301943,0.24939613526570048,0.6240935455708451,0.5942028985507246,0.27534778444054137,-190.98012652596668,253.42448979591836,0.21424389689102216
GENE971X,0.4943820224719101,14.0,0.5160984299776114,4.173913043478261,0.36962426437301943,0.34541062801932365,0.6520128625624344,0.711352657004831,0.39532565183333335,-185.07309907358547,252.46847023908964,0.3366086391121101
GENE51X,0.5070422535211269,8.117647058823529,0.5877193842671004,6.260869565217392,0.36962426437301943,0.3659420289855073,0.6756639246921763,0.7044082125603864,0.41599392427812604,-185.20114918560265,251.42870204081635,0.32063134621090034
GENE3965X,0.6538461538461539,29.096774193548388,0.7064221095737129,15.652173913043478,0.31999999999999995,0.5724637681159421,0.7848197429891193,0.7977053140096619,0.5907837906345341,-180.50612041099862,249.38809999999998,0.5324847867852558
GENE3966X,0.5846153846153845,11.1,0.5419719733857237,9.391304347826088,0.35853327297419646,0.5066425120772947,0.7497986847366767,0.7460748792270531,0.4709427656939414,-184.2280588829696,248.91424902568053,0.43698770166606526
GENE3967X,0.6181818181818182,15.151515151515152,0.5419719733857237,6.260869565217392,0.36962426437301943,0.5640096618357487,0.7770873402002615,0.7116545893719807,0.43944026500891165,-182.44279413353,248.8337950138504,0.486467834751019
